id,document,toxic,obscene,threat,insult,identity_hate
9052537,"연출, 스토리, 액션씬 어느 것하나 특출난 것 없는 영화. 특히 주인공과 여주의 사랑 얘기는 정말 없는 게 나앗을 정도.. 그나마 18세기 프랑스를 배경으로 한 시대관은 괜찮았음. 5점 정도인데 과하게 평이 높아서 2점만 줌.",1,0,0,0,0
857417,'매그놀리아'는 유치한면이 있지만 적어도 감정이입은 된다,1,0,0,0,0
5299357,소문만 무성한 영화 ㅡㅡ,1,0,0,0,0
9751956,억지감동을 강요하는 영화 같음. 애한테는 미안하지만 아역 별로임,1,0,0,0,1
2475671,그냥그런 미국식 야한 블랙코미디.,1,0,0,0,0
8624205,작가가 바뀌기전엔 정말 재미있었는데..갈수록 3류드라마처럼 되네..배가 산으로 가는느낌??어수선하면서도 스토리가없다,1,0,0,0,0
1324059,별로다.,1,0,0,0,0
10222314,좀비물 로맨스 코믹 등이 뒤섞이니 어느 쪽으로도 재밌지 않은 맹탕 탄생.. 니콜라스 홀트땜에 평점이 후한가,1,0,0,0,0
3675905,너무 재미있음,1,0,0,0,0
9678396,취향이 지저분한 감독의 3류 쓰레기 영화.,1,0,0,0,0
6926151,"이런걸 보고 유식한 말로 데우스 엑스 마키나라고 한다.무슨일이 일어나도 이상하지 않은 영화.그게 이 영화의 궁극의 패착이다.아무것도 신기하지 않은게,신기한 점이랄까?보다보면,에라~될대로 되라...하고 진지하게 영화보기를 포기하는 지점이 반드시 생겨난다",1,0,0,0,0
4828394,퇴색되어버렸다 안죽여도 될사람을 굳이 죽이는 이유는 무엇?,1,0,0,0,0
382706,말도안되는 평점 1점도 아까워,1,0,0,0,0
10115371,엄청지루....그냥 그저 그렇게 흘러가다 끝나네요,1,0,0,0,0
1067704,내용에 허술함이 많이보임..마지막 해피엔딩도 그렇고.,1,0,0,0,0
2769119,저예산 영화의 선전을 빈다.,1,0,0,0,0
9374013,Sf영화에서 안좋은 모든 것을 갖춤,1,0,0,0,0
4019821,"갑자기 네이버 로그인 비번이 생각이 안났다,,도대체,이시간에 내가 뭔짓을 한거지,,",1,0,0,0,0
9795321,프레데터중 울프 프레데터가 간지라고 해서 봤더니 AVP1의 스카프레데터 만큼 인상적인 전투를 보여주지 못했다...아니 화면부터가 캄캄해서 아에 안보였다...,1,0,0,0,0
7965042,평점이 왜 이러냐 알바 았는 듯하네. 시간 아까워.,1,0,0,0,0
9849501,"조여정이라는 배우 참 좋아 함.클라라가 뻥을 치건 말건 상관 없음.노출도 관심 없음.영화만 놓고 말 하겠습니다.연기를 잘 하는것도 아니고.시나리오가 좋은것도 아니고.웃긴것도 아니고.감동,전달력도 그닥. DVD보다 시간 아까워 껐네요.",1,0,0,0,0
740613,"""유치하고 아무런 재미를 느낄수 없는 유치한 """"속편""""""",1,0,0,0,0
5993693,별로;;,1,0,0,0,0
10080524,스토리가 뭐이따구냐...앞뒤없이 그냥 뚝뚝 잘라먹네 ~워쇼스키는 돈이 썩어나나 이런영화를 자꾸만드네 쓰 레 기 영화 이걸돈주고 보는 미친짓을 하지않기를,1,0,0,0,0
6530887,나는 엄청난 cg에 감탄할수밖에없었다 리얼하게 묘사된 상어가 피를 뱉을때가 가장 인상적이었다,1,0,0,0,0
1585392,2시간여 내내 초지루함과 말같지도 않은 최악의 영화!! 절대 NO추천!!,1,0,0,0,0
10145061,이런것도 에로냐 토나온다 ㅋㅋ,1,0,0,0,0
9738744,스타크래프트 밸런스를 매우 소중히 여기는 감독은 질럿들이 절대 총을쏘지않게 하였다 총쏘면 쉽게죽일걸 빙빙돌아가는 칼만써댄다 답답해죽는줄,1,0,0,0,0
7904136,나루토 극장판의 변비중 하나,1,0,0,0,0
7969519,하 1점도 아깝다.배우도 감독도 이해 안됨.,1,0,0,0,0
5799499,아나~장난하나~OO래? 알바냐~평점이 2점도 안되겠구만.. 와나~ 진짜 어이없네~,1,0,0,0,0
3656565,벌로야 ... 예고편을 보고 뭐야~ 라고 하면서도 보려 갔는데;; 진짜 벌로다,1,0,0,0,0
4924995,쓰레기네요 더 할말 없슴다,1,0,0,0,0
7725259,이럴려면 제목을 왜 삼국지라고 한거냐 조자룡도 완전 딴사람으로 만들어놓고 그렇다고 재미도 감동도 없고,1,0,0,0,0
9819979,TV 로 봤는데 전기세 아까워,1,0,0,0,0
2838442,1편이 낫다.,1,0,0,0,0
6597809,더럽게 재미없어 2점부터 점수준것들 M창,1,0,0,0,0
1081592,"필자가 추천하는, 2배속 전용 영화...",1,0,0,0,0
5214614,시간만 버렸다. 눈만 즐거운 만화임,1,0,0,0,0
5722157,울딸이랑 봤는데 중간에 나가자고 .. 잼없다고 지루 ㅡㅡ 애들 영화를 이렇게 하다니,1,0,0,0,0
9390419,수준이 90년대 만화책이나 단막극 그래 결심했어 이런대 나올만한 스토리 수준이고... 배신으로 짜집기해서 영화 살리려고 한거임?사람들이 외면한 영화는 볼 필요가 없다는 것을 절실히 느낄것임...,1,0,0,0,0
3238061,일부러 황당하게 만들었다고 재미없는 것까지 용서되는 건 아니지,1,0,0,0,0
7721921,초반에는 볼만하더니 그 뒤로는 그냥 미국만만세~ ㅋㅋ,1,0,0,0,0
1589431,.......코미디엿다ㅋㅋㅋㅋㅋㅋㅋ,1,0,0,0,0
3517226,개념없나...힘도없이 초딩에게 당함... 남자가 참... 보지마세요.. 짜증남,1,0,0,0,0
9641826,보는내내 전범기. 작은 햇님 캐릭터마저 멀리서 전범기로표현하고 괴물뒤태양빛은 보는내내 전범기를 연상케함. 이게 대작이라니? 말이되는소릴.,1,0,0,0,0
5798889,"돈내고 봤으면 화 났을꺼야, 아까운 내 시간....",1,0,0,0,0
7525356,장선우의 관음증이 드러나..,1,0,0,0,0
8625629,알바 많네 치아라 저리 치아라,1,0,0,0,0
8383828,내가 이 영화에 아까운 시간을 투자하다니 화가 난다. 마녀 얘기가 나올줄은 꿈에도 몰랐다. 결말이 이렇게 될 줄도 몰랐다. 아 씨ㅏㅋㅋ,1,0,0,0,0
5775188,정말 재미없었던 드라마,1,0,0,0,0
10152039,임권택영화는 졸라 재미없어,1,0,0,1,1
9779661,그냥 웃지요~ 절대 기대하지마용~,1,0,0,0,0
3965070,세계인류독살하기 전에 니들 먼저 안되겠니?,1,0,0,0,0
10006601,일하기싫었나봐여ㅎㅅㅎ,1,0,0,0,0
7380773,비 서구권인지도 완전바닥임 비가월드스타면 싸이는마이클잭슨수준이겠네 자꾸 방송에서 비칭할때 월드스타월드스타하는데 정확히는 아시아스타죠.,1,0,0,0,0
9762136,저스틴 채트원하고 에미 로섬이 대체 저런 영화 왜 찍었는지 모르겠다.,1,0,0,0,0
4445169,여자가 액션물에서 설치는영화치고 잘된 영화가 없다는... 전편형제들까지는 좋았는데,1,0,0,0,0
8893335,아버지는 예전 우승자였는데 왜 가난한겨?,1,0,0,0,0
10203588,만원주고 이걸 볼 바에야 지상파 다큐를 보시는걸 적극 추천합니다,1,0,0,0,0
7740590,이거코미디라거하기엔 찜찜함 진짜 말하고자하는게뭔데,1,0,0,0,0
10008082,그럭저럭 볼만했지만 딱히 기억에 남지는 않음,1,0,0,0,0
9944655,명성있는 고전작품은 그냥 그대로 냅두지 머하러 다시 만드나.. 이게 무슨 액션블록버스터도 아니거늘..,1,0,0,0,0
7246457,너무지루하다....어떻게이런게 평점이 높은건지.,1,0,0,0,0
766577,사토시의 인기 하나믿고 개봉한것 같네요^^;,1,0,0,0,0
6283392,이게어떻게 평점이 8점대ㅋㅋㅋ 거의최악수준이었는데 재미도없고 지루했다,1,0,0,0,0
9369517,저능아 수준의 연출력 ㅇ,1,0,0,0,0
7939851,ㅋㅋ구라찍는프로ㅋㅋㅋ존나호구들,1,0,0,0,0
8931455,엉성한 스토리가 30% 말아먹고소름끼치게 유치찬란하신 여자애 캐릭터가 70% 말아드신영화,1,0,0,0,0
8872392,별점 조작 좀 하지마라.,1,0,0,0,0
9744425,바보가 웃긴데 너무 재미없었습니다 끝,1,0,0,0,0
9902126,애들영화 치고는 무서운듯 12세이상관람과 하지,1,0,0,0,0
91194,정말 최악 ;;;,1,0,0,0,0
8212355,비참한 현실을 반영할뿐.. 연기자들에 비해 구성과 내용이 너무 아쉽다. 이런거 누가 몰라서 영화로 만든건가? 결국 엇나간 삶으로 발을 들인 사람은 끝까지 거지같은 삶을 반복해나간다 이뿐아닌가? 뭐가 가슴따듯하고 슬프다는건지.. 그냥 막막하고 답답했다,1,0,0,0,0
10221125,하....시궁창입니다.,1,0,0,0,0
734251,아따! 왜 이리도 지루하오~!!나에겐 허무함이로세~!,1,0,0,0,0
407232,여자배우가 다른 사람 이었다면...,1,0,0,0,0
10074416,강우석의 망작 중 하나. 영상미는 열심히 찍은듯 하다,1,0,0,0,0
8482949,감독의 변태적 욕구가 드러난 쓰레기 영화,1,1,0,1,1
1560080,모 이런영화는 다 알고 보는거 아닌가,1,0,0,0,0
9951935,단순 볼거리를 원한다면 스텝업이나 플래닛 비보이를 추천하고 싶다.,1,0,0,0,0
9434840,개노답...ㅉㅉㅉㅉ,1,0,0,0,0
6831812,0점이 안되네요 그래서 1점 드립니다 드래곤볼 따라하지 마세요,1,0,0,0,0
7197453,첨부터끝까지 멍하니 무표정으로봄 쟤들 뭐하니 ㅡㅡ,1,0,0,0,0
9925879,네티즌 평점이 그렇저럭 괜찮네! 하면서 봤는데 60%까지 보고 하~아...이 시간에 다른걸 봐야겠네요/시간아까비.,1,0,0,0,0
10136941,욕은찰지게 아주 잘함 욕만잘함 나머진 미국식문화와 패러디로 뭔소리하는지몰겠음 10점주는사람은 미국살거나 살지도않으면서 아메리칸드림 이란 허황된 허세를 품고살아가는 김치녀놈. 사만다는이뻣다 끝,1,0,0,0,0
1175139,"갈증해소엔 수박도, 물도, 아닌 케토레이",1,0,0,0,0
9237557,정말 왜 이러는지 모르겠다. 맘에 안든다.,1,0,0,0,0
7323052,영화계의 대재앙!,1,0,0,0,0
10019734,제 스타일은 아니였어요..,1,0,0,0,0
6689081,헛점많은 대본과 연출. 감독이 꼼꼼하지 못한거 같다. 특정종교 찬양도 웃기고.,1,0,0,0,0
5227322,프레데터라는 이름이 아깝다.,1,0,0,0,0
3655536,후퇴하는 영화 만들지마십시오. 예술가라면 앞서가세요.,1,0,0,0,0
5259719,귀신 OO라그래ㅋㅋ 졸라웃겨,1,0,0,0,0
10100073,이런쓰레기영화 앞으로만들지마라,1,0,0,0,0
4554083,"재미도 없고, 의미도 없고, 감동도 없고.....................",1,0,0,0,0
5973950,이게뭐얌 ㅠㅠㅠㅠㅠㅠㅠ,1,0,0,0,0
7667488,양아치들이 설치는게 재밌나?,1,0,0,0,0
4708607,산만한 전개방식에 결말은 엉터리,1,0,0,0,0
6110928,도대체 뭘 찍은 거니? 아프리카에서 낭만을 찾겠다고라고라고?? 소가 웃는다.,1,0,0,0,0
6106644,그럭저럭임..,1,0,0,0,0
6165974,..전개가답답하네요계속요ㅋ 이러다가마지막회태한방터트리려나ㅋㅋ갈수록잼없어진다,1,0,0,0,0
9338521,세영이의자매 였다하나 소매치기에 뺑소니 눈감아주려하는 민들레.세영이나민들레나다를께뭐있나 주인공이라봐주어야하나 민들레를동점심불쌍함으로봐주어하나운좋게주위사람잘만나거기에서딱부러지는성격인가했더니성격이착한척움흉한건가갑자기이야기상아버지죽임것도개운치않은데,1,0,0,0,0
8773419,윤소이얼굴 넘 짜증남 ㅠㅠ 얼굴이 울상 ! 연기실력좀 더 키우셔용,1,0,0,1,1
9458480,강복희;김혜선 .... 연기 좀 어떻게 바꾸면안됩니까 국어책높낮으만바꿔읽는듯..어느땐 사극보는듯 볼때마다 연기정말 오글거려요.너무 드라마 질질 끄는듯;;,1,0,0,1,1
7217005,빵점이네요 다격거봣는데영어도몰라요배운것도없어요학교다닐때놀기만했어요공부가싫었어요왕따만당했어요결국우울증걸리고 화병과우울증으로 타락으로전락하여집에서아이안나옵니다그리고자살하던지범죄를이르켜서감옥갑니다그리고한명만결혼해서꼴인하고도이혼하는사람도있습니다결혼하고도자살,1,0,0,0,0
8620621,"진짜 이래서 살인을 하는구나!! ㅎㅎ스토리 부실하고, 캐릭터 비중들이 좀 엉망임~~",1,0,0,0,0
4276333,그저그런 하이틴 무비와 다를게 있는가,1,0,0,0,0
8426960,예수의 탈을 쓴 모자란 게바라.시종 볼거리는 많았지만 예수의 고뇌가 공감되지 않았다.예수의 포스터를 뒤에 붙여두고 사람들은 자신만의 예루살렘을 위해 팔로우한다.예수는 그들을 스스로 치유하라며 뿌리친다.나에겐 블랙코미디 같았다.,1,0,0,0,1
9671542,평점 7점이 적당. 북한의 실상과 인권 문제를 다룬 것은 의미 있었으나 종교적인 것에 거부감이 들었음,1,0,0,0,1
9320385,0점이야. 러시아 영화 재미없군...,1,0,0,0,0
3811451,헬스장에서 티비로 봤는데 햐....진짜 어설프다 시바사키 코우 대실망;;;;,1,0,0,0,0
2549012,정말 나를 어이없게 만들었던 영화. 축구를 좋아해서 더 최악이었던 영화.,1,0,0,0,0
7140516,고생하셨소. 돌아온건 영도조선소 지난해 선박수주 제로,1,0,0,0,0
1710813,첫번째는 웃기고 두번째는 욕나오고 세번째는 재미없다.,1,0,0,0,0
277999,뒤로 갈수록 유치뽕짝..,1,0,0,0,0
8714039,별한개도 아깝다 대체 뭐때문에 저러고 다니는지 이해할수도없고 공감도 안되는영화,1,0,0,0,0
8020358,이게 뭐냐? 우뢰매 보는지 알았다.,1,0,0,0,0
9413515,마리옹 꼬띠아르 진짜 매력적임. 영화는 그냥 킬링타임용. OST는 좋음,1,0,0,0,0
9153564,지구를지켜라 포르노버전이라기엔 조잡하다.,1,0,0,0,0
6345907,평점말도안되게높고 완전 낚었어 멘토답지않은 멘토 농구는 또 왜케많이해ㅡㅡ,1,0,0,0,0
1404938,보다가 지루해서 토요명화 봤음..ㅡㅡ,1,0,0,0,0
10227668,"이... 이건... 정보석과 강경준, 정우식과 조우리가 탤런트 이장우를 여러번 죽이는 짓...",1,0,0,0,0
5262568,불륜이 로맨스냐?ㅋㅋㅋ옳게 리뷰쓴 것들 보니 쯧쯧 한심하고,1,0,0,0,0
3731307,이야기의 내용에 흡수되지 못하고 겉도는 느낌 (혹 과도하게 컷팅을 당했나 ㅡㅡ'),1,0,0,0,0
9883577,"영화를 12세이하 관람, 13세 이상 관람불가로 만들줄은 몰랐다",1,0,0,0,0
1378424,정말 최악의영화 보는순간후회..망할만하네,1,0,0,0,0
9764545,불편하고 쓸데없는 영상의 조합,1,0,0,0,0
9664334,너무 짜증나게 잔인하네요..대체 무슨내용인지..너무 실망이네요..,1,0,0,0,0
8446267,총체적 부실. 280억(1억6천만위안)을 들여 만든 중국산 블럭버스터 졸작. 여전히 아름다운 장정초+다양한 빛깔의 눈빛 매력을 지닌 린즈링+홍콩 전성기를 이끈 유덕화 등 캐스팅만 화려한 재미라곤 눈꼽만큼도 없는 최악작,1,0,0,0,0
8544298,진심으로묻는다 이게재밌냐? 시간만아까운영화,1,0,0,0,0
2495362,좋은 내용인데 지루하게 느껴진다.,1,0,0,0,0
7141172,에라 정말 재미없어. 너무 지루해. 이런 영화를 왜 만들었어.짜증나!!,1,0,0,0,0
8427681,별 재미없이 무의미하다,1,0,0,0,0
8032837,이계인은 연기가 너무 한결 같은것같아요ㅠ채널 돌리다 이계인 나오면 무조건 패스~~이계인씨 캐릭터 색깔이 너무 뚜렷해서비호감이에요ㅠ,1,0,0,0,0
10241420,김치년들 자위질하네 대한민국은 이땅의 아버지들이 만들었다.남자하나물어서 평생먹고 살생각밖에없는 하등한 존재둘아,1,0,0,0,0
6237920,엠씨들이 잘이끌어가지못하는거같아요........ 방송량도적고요,1,0,0,0,0
7562499,평점조절,1,0,0,0,0
5990600,밴드 오브 브라더스를 능가하는 전쟁 영화 장르의 선구자인 동시에 결정판.,1,0,0,0,0
7512620,불법정비를 달인으로 내놓다니..불법을 조작하는것 아닌가 단속하면 이백만원은 벌금물겠는데 붕법을 티비에 내놓는 것...지금부턴 불법정비 단속 하지말아라 .....,1,0,0,0,0
9305370,벡터맨같은 어린이프로도 퀄리티가 이보단 좋았다.,1,0,0,0,0
9803027,전달하고자 하는게 뭔지 잘 모르겠던 영화,1,0,0,0,0
8372751,워리어를보고 너무 감동받아서 봤더니만 평가할 가치도없는 영화....,1,0,0,0,0
8864200,초반 10분이 전부다..젠장 ㅋ,1,0,0,0,0
9729677,재미지당 ㅎㅎ 개이득이양!,1,0,0,0,0
7090627,극본도 연출도 연기도 허세만 작렬. 하다못해 조연급 엑스트라 색희들 연기까지 허세만 졷나 작렬. 재미라도 있덩가 걍 OOO기 영화.,1,0,0,0,0
4836567,옹박2 레전드때부터 느꼈지만 연출과 각본에서 프라챠야 핀카엡의 빈자리가 너무 크다,1,0,0,0,0
9731106,오늘의 연애에만 평점 알바가 있는줄 알았더니 ㅋㅋ,1,0,0,0,0
2884870,저 이거 보고 울었어요. 아 바디? 몸? 왜 몸이지?전혀 일치성없음,1,0,0,0,0
9962046,확실히 '제임스 완' 이 감독을 맡아야 된다,1,0,0,0,0
9576628,표절?표절?표절?표절,1,0,0,0,0
9595509,그 시절 어땠을지는 몰라도 지금 시점으로봐서는 돈만 꼬라박았지 왜 만들었는지 알 수 없다. 명작은 시간이 지나도 가치가 변하지 않는다,1,0,0,0,0
4632035,스토리라인이 몹시 빈약했다. 안본만 못했던 영화,1,0,0,0,0
10098712,평점이 왜이렇게 높아졌음,1,0,0,0,0
8939508,연출력이나 그래픽 수준 보면 뭔 쌍팔년도 시대에 어떻게 스마트폰을 쓸수 있는걸까 하는 착각에 빠지는 경험을 하실수 있습니다. 꼭 보세요!는 개뿔 이거 볼바에 영구와 용가리 2탄을 보는게 낫겠다 ㅅ밤,1,0,0,0,0
10140285,평점이 너무 높다. 음악도 별로고 영상도 별로고 내용도 오글거림. 한국영화 보는기분...,1,0,0,0,0
2593534,생각보다 별로,1,0,0,0,0
5827233,연기를 말하는 그들의 연기가 불편한 이유는 뭘까.,1,0,0,0,0
66736,심하네.,1,0,0,0,0
8770675,"다른 사람들도 낚이라고 10점 주고 싶었지만... 양심적으로 4점 줍니다...초등학생 아닌 이상, 영화보는 도중에 베데스다가 영화 시작부에 나온 여자애란 것 눈치 못채나요??? 억지로 짜맞춘 스토리... 넘 눈에 뻔했습니다...",1,0,0,0,0
154594,새로운 것이 없다.,1,0,0,0,0
8483240,보다가욕할뻔헸다진짜애니성우를뭐저따구로골른거야개나소나성우하게시바애니영화만들때재발제대로된성우좀쓰세요난뭔유아갓말띤줄알았다,1,0,0,0,0
9521900,"두번봤다 메세지를 이해하고자, 하지만 이 영화떄문에 기분만 우울해지고 정신병이라도 걸릴거 같다.스스로 미친듯이 우울해 지고싶으면 봐라.그렇지않고 이 영화를 본다면 후회한다.",1,0,0,0,0
7133129,요즘 인도영화에 빠져있어서 인도여행을 주 내용으로 하였다기에 인도 눈 요기나 할까하고봤는데 초반에는 흥미를 기대하게 하나 역쉬나 노땅들의 정서에나 공감대를 불러일으킬만한영화다. 노인들을 위한 영화. 중후반 부터는 지루해서 볼수가 없을 정도...,1,0,0,0,0
8578437,배급사들은 뭐하자는 거야 ㅋ 니들도 눈깔이 있으면 이런 영화좀 배급하지 마라 ㅋ,1,0,0,0,0
8559769,타임킬링용으로 조금 아까운 영화. 순간 다세포 소녀 보는줄 알았다,1,0,0,0,0
4352444,재밌긴한데 진짜 이거 그들만의 월드컵이랑 똑같네..패러디도 아니고 너무한데?,1,0,0,0,0
5396478,지옥에서 온 영화. 등장인물은 모두 간질병이 있고 감독은 모든 것을 파괴한다,1,0,0,0,0
9932729,우리나라사람들 진짜 따뜻한 것 너무 좋아한다 너무나 구태의연한 고루하고 어색한이야기에 이렇게 높은 평점을 주다니 ...,1,0,0,0,0
6237495,재미없어요,1,0,0,0,0
9891708,영화 시작 24분.. 일단 보기는 하겠지만.. 스토리를 떠나 주연 배우들 경력이 몇 년인데 아직도 저모냥으로 연기를 하는지.. 소름 돋을 정도로 부자연스럽습니다.,1,0,0,0,0
7212439,음 내취향은 아님,1,0,0,0,0
7828569,이걸 돈주고 보라는건가싶다ㅠ내용도 너무 짜맞춘것 같고 1점주기에 아까운 영화,1,0,0,0,0
4277861,금발 쟤 못생겼다고 생각하는건 나뿐인가.,1,0,0,0,0
5534974,자동차와 레이싱을 좋아하시는 분들만.,1,0,0,0,0
2326797,아리따운 다케우치의 기모노입은 모습 밖에 볼게 없는 듯 합니다.,1,0,0,0,0
5646831,보는내내 어이없는영화. 개가 함정에빠지는게 유일하게 나의 관심을 끈 장면.웃겨,1,0,0,0,0
6052193,이 영화 멉니까 이영화 나빠요~,1,0,0,0,0
9226369,아오 빡친다 ㅋㅋ 진짜 대단한영화다,1,0,0,0,0
6886021,"코미디래길래 한번 기대하고 봐봤는데,너무 실망이네요.지루하고,안웃기고,제 인생 121분이 낭비되였네요.",1,0,0,0,0
8133899,장난감으로 만든 우주기지야 그렇다 쳐도 내용이라고 튼실하면 끝까지 볼려고 했는데 내용도 장난감급이다 문제가 있다고 하는데도 끝까지 서로 문제없다고 우기기만 하다 일키우는게 넘 억지스럽다,1,0,0,0,0
4852691,스텝업3줄알고본나..한심 그자체..정말 죽을뻔..,1,0,0,0,0
6723335,일베에서 왔는데 오유님들 너무하시네요,1,0,0,0,0
8971723,헌터x헌터 팬 6년째... 원작은 수십 번을 정독했고 애니메이션도 모두 보았다.... 그러나 이 극장판은 딱 40분 보고 껐다. 이렇게 재미없는 걸 만들다니...,1,0,0,0,0
10038841,음.... 코드가...,1,0,0,0,0
5588781,중간에 끄려다-_- 웃기지도 슬프지도 않고 스토리도 없고 막 만들었고만 1점도 아까움,1,0,0,0,0
209235,이건 심했다,1,0,0,0,0
9210633,조지클루니....아 ....티란니노...아...,1,0,0,0,0
9028876,엔딩까지 본 나를 빡치게 했어..,1,0,0,0,0
9913367,시간버리고 돈아까운 영화,1,0,0,0,0
2862169,귀신을 캐스팅한 태국전통 홍보영화. 세계가 주목했던 태국공포도 이젠 한물 갔나?,1,0,0,0,0
9572637,오빠 팬이지만 이건....,1,0,0,0,0
8285064,다들 매너가 없군 최소한 2개는 줘야죠~~~,1,0,0,0,0
9214382,군대가 이렇기만하면 우리나라 남자들 진짜편할듯,1,0,0,0,0
1673555,이거 누가 재밌데??아휴 시간 아까워라~~~보지 마세요..강력추천,1,0,0,0,0
5441845,"너무 과대 평가된 작품이다 멜로도엉성,액션도엉성,긴장감도엉성,너무억지스러운영화",1,0,0,0,0
9775025,여주의 얼굴이 생각보다 너무 독특해서 감정이입이 안되었다. 감옥에 있더니 여자가 그리웠나. 이그리트는 잊은거니.... 이그리트가 훨씬 이쁘다. 바람피지 마라 존 스노우....이그리트 말대로 진짜 암것도 모르네....,1,0,0,0,0
7335363,"감독의 한계다. 연출이 허접해서 몰입도 안되고, 연기력도 모두 따로 국밥이라 어울리질 못한다",1,0,0,0,0
9181695,뻔뻔하게 이런 영화를 흥행시키려 했단 말이지..,1,0,0,0,0
8488929,"0점주고싶은데 0점이없어서 1점을주는것도 아까운영화청춘의 아름다움과 호기로움을 성 으로밖에 표현하지못한 삼류영화너무기대하고 독립영화관까지 찾아서 봤지만 영화의 80%가 자위, 섹스, 욕 인 영화친구와같이봤다면 친구에게 너무미안했을 영화",1,1,0,0,0
577862,..........할 말이 없군요.,0,0,0,0,0
9263639,"존나 잔인하고 싸이코같음..배에서 뭐 잡아꺼내고 뜯어먹고 피범벅,,,미친....",1,0,0,0,0
7498296,시간아까워,1,0,0,0,0
8134330,미친쓰레기영화그냥에로영화를찍으셈불쌍하지도않아서1점준다,1,0,0,0,0
7709170,이거 우리나라꺼 아님,1,0,0,0,0
67073,노인들의 성욕이 살아난것같다,1,0,0,0,0
7676311,할아버지~ 가서 람보 할배랑 익스펜더블이나 찍어요,1,0,0,0,0
5797328,"김수현작가 작품이라 보기시작했는데, 주인공들의 연기 뭔가 끓어당기는 맛이없네..",1,0,0,0,0
2312655,내 인생 최악의 한국영화... 돈만 괜히 날려버린 생각..,1,0,0,0,0
6646576,지겹다..왠만해선 평 안쓰는데.. 최악이다...,1,0,0,0,0
4868814,춤실력..케릭터..스토리 뭐하나 스텝업과 비교조차 안되는 졸작~ 카피수준도 안된다..,1,0,0,0,0
8728262,이 영화 걍 노답 ㅋㅋㅋㅋ,1,0,0,0,0
39092,돈뿐만 아니라.. 시간도 아깝다.. 절대보지마라...ㅋ,1,0,0,0,0
7910084,이게 연상연하 특집인건가요? 남자1호 화장실 들어갈때 나올때 말 틀리다더니... 이런 사람 왜 출연시켰어요? 나이도 어린게 지 잘났다고 지금 여자2호 취조하는건가요? 남자1호 말고 딴 사람은 암소리 않했쏘요? 통편집?,1,0,0,0,0
9370530,연기도 못하고 요리한다는 여자가 머리는 치렁치렁 음식하는게 아니라 헤어쇼 하는듯 연기에 기본이 없다 최정윤,1,0,0,0,0
6723087,땅크가 나타나 부릉부릉 오유애서 왔당께,1,0,0,0,0
7130067,계절학기 교양때매봤따. 개재미없음. 불꽃처럼나비처럼보단 낫지만 ㅋㅋㅋㅋㅋ 일단 여주인공 러시아어발음이 좃구림.,1,0,0,0,0
5572299,"먼저 나 알바아님 내가 봐서 안다 CG,스토리,배우 매우 불만족 시간낭비,돈낭비",1,0,0,0,0
7207464,그냥 시간떄우기용으로 보는데 마을사람들 너무 답답할 정도로 머리가 안돌아감. 재미없음.,1,0,0,0,0
8615898,팬들가지고노는 sbs 실망이다ㅋ덕분에 낚곃네요ㅋㅋ 다음부턴 나오면 분명히 공지를내보네세요,1,0,0,0,0
3880611,초등학생 그림 일기을 옮겨다 놓은거 같네.. 안습이다 그저,1,0,0,0,0
10198959,시간여행을 다룬 것 치고는 아주 괜찮은 축에 들지는 않지만 초반 이후에는 지루하지 않게 볼 만하다. 다만 진지함이 떨어지는 청소년물이라는 것이 아쉬운 점,1,0,0,0,0
5899928,다소 천박스러운 저질 코미디.?,1,0,0,0,0
1244261,에혀~,1,0,0,0,0
6489602,유치뽕짝. 수박겉핥기 액션. 영화 레옹의 액션 그대로 복사......김태희연기가 왜 꽝인지 알수 있는..,1,0,0,0,0
10275179,모야아ㅜㅜㅜ 애니 뒷이야긴줄알고 봤더니 짜깁기야...실망,1,0,0,0,0
6649023,농구 하자고 달려드는 것이지 이건,1,0,0,0,0
4068328,영화는 자본만으로는 되지 않는다 .,1,0,0,0,0
10102210,영화가 아닌 드라마 같다. 박은혜가 이런 영화에 출연한다니 이름값이 떨어지네요.,1,0,0,0,0
8916654,나는 야한여자에게 당했다,1,0,0,0,0
7825130,뻔한 스토리에 지루한...,1,0,0,0,0
10257126,배경을 조선이나 중국 등으로 했으면 10점 만점준다 왜 일본이야,1,0,0,0,0
9690575,맙소사 이게 무슨 음악영화야.. 청춘로맨스 아이돌 성장 드라마지.... 평점사기,1,0,0,0,0
5912069,뻔한스토리뻔한플롯평점왜이리높아..결정적으로돈꾸고안갚는게잘못이지추심원이뭔죄냐,1,0,0,0,0
9245328,"1995년이라는 점을 감안하더라도 모순투성이 전개. 다만, 2014 버전으로 리메이크 된다면 꼭 보고싶은 모티브 .",1,0,0,0,0
7749626,개연성은 개나 줘버려,1,0,0,0,0
8315501,내용도 어수선하고 결말도 이상하게 끝남...그렇다고 주인공이 명민하고 화려한액션신이 있는것도아님,1,0,0,0,0
9823604,아니 이게 아직도 평점이 안내려가네,1,0,0,0,0
1260337,평이,1,0,0,0,0
8090590,왠만하면 별재미없다는영화도 잘보는데 이건뭐지? 내가 이때까지 본 영화들중에서 제일재미없고지루하고 남는거하나도 없었던영화임 이런감상평도처음남김ㅋ 대박 본지 좀됐지만 아직도 최악으로 남아있는영화.. 배우들이 아깝.,1,0,0,0,0
